institution_id,form,code,parent_code,level,name,unit,plan_2025,fact_2026,plan_percent,deviation,deviation_pct,formula,evidence,group_mean,group_std,group_min,group_max,group_count,z_score,deviation_from_mean_pct
agik,form1,1,,0,"Темп роста числа мероприятий, проведенных творческими инкубаторами и центрами прототипирования по отношению к предыдущему году",процент,35.0,23.0,0.1,-12.0,-34.285714285714285,"I(тицп)=(ОМi+МКi+КПКi+КППКi)/(ОМп+МКп+КПКп+КППКп) х 100%, 
где:
ОМi - количество разработанных образовательных модулей, проведенных в i-ом отчетном периоде, единица;
МКi - количество разработанных мастер-классов, проведенных в i-ом отчетном периоде, единица;
КПКi - количество разработанных курсов повышения квалификации, проведенных в i-ом отчетном периоде, единица;
КППКi - количество разработанных курсов профессиональной переподготовки кадров, проведенных в i-ом отчетном периоде, единица;
ОМп - количество разработанных образовательных модулей в предыдущем отчетном периоде, единица;
МКп - количество разработанных мастер-классов в предыдущем отчетном периоде, единица;
КПКп - количество разработанных курсов повышения квалификации в предыдущем отчетном периоде, единица;
vgii,form2,4.5,4,1,"Количество созданых попрототипов/творческих продуктов (проектов) по итогам оказания дополнительных услуг, в том числе на основе собстввенных разработок и/или совместных разработок со сторонними заказчиками",единиц,,9.0,,,,не требуется,https://cloud.mail.ru/public/tGxg/2NDnu8Xyp,18.75,31.784430150625635,0.0,66.0,4,-0.30675396581895564,-52.0
vgii,form2,5,,0,Количество зарегистрированных  патентов и авторских прав на результаты творческой деятельности,единиц,,0.0,,,,"КЗ=ПА+АП, где:
КЗ- количество зарегистрированных  патентов и авторских прав на результаты творческой деятельности;
ПА- количество зарегистрированных  патентов на результаты творческой деятельности;
АП- количество зарегистрированных  авторских прав на результаты творческой деятельности",nan,0.0,0.0,0.0,0.0,5,0.0,
vgii,form2,5.1,5,1,Количество зарегистрированных  авторских прав на результаты творческой деятельности,единиц,,0.0,,,,не требуется,"Копии сертификатов или иных документов, подтверждающих количество зарегистрированных авторских прав (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",0.0,0.0,0.0,0.0,5,0.0,
vgii,form2,5.2,5,1,Количество зарегистрированных  патентов на результаты творческой деятельности,единиц,,0.0,,,,не требуется,"Копии сертификатов или иных документов, подтверждающих количество зарегистрированных патентов",0.0,0.0,0.0,0.0,5,0.0,
vgii,form2,6,,0,Объем оказанных услуг,рублей,,3550500.0,,,,"ОУ=Они+Оод+Оив, где:
ОУ- объем оказанных услуг;
Они- объем оказанных услуг по итогам научно-инновационной деятельности;
Оод- объем оказанных услуг по итогам образовательной деятельности;
Оив- объем оказанных услуг по итогам иных видов  деятельности",https://cloud.mail.ru/public/5Xik/qYyWGBtoo,1172300.0,1426044.0228127602,0.0,3550500.0,5,1.6676904513152313,202.86616053911115
vgii,form2,6.1,6,1,Объем оказанных услуг по итогам научно-инновационной деятельности (количество патентов и зарегистрированных авторских прав),рублей,,0.0,,,,не требуется,"Копии платежных или иных финансовых документов, договоров и актов оказанных услуг, подтверждающих значение показателя (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",0.0,0.0,0.0,0.0,5,0.0,
vgii,form2,6.2,6,1,Объем оказанных услуг по итогам образовательной деятельности,рублей,,3200500.0,,,,не требуется,https://cloud.mail.ru/public/5Xik/qYyWGBtoo,842340.0,1351966.3542411106,0.0,3200500.0,5,1.7442445905569068,279.9534629721965
vgii,form2,6.3,6,1,Объем оказанных услуг по итогам иных видов деятельности (дополнительные услуги),рублей,,350000.0,,,,не требуется,https://cloud.mail.ru/public/tGxg/2NDnu8Xyp,329960.0,351564.2302624088,0.0,839000.0,5,0.057002386121711164,6.073463450115166
gmp,form1,1,,0,"Темп роста числа мероприятий, проведенных творческими инкубаторами и центрами прототипирования по отношению к предыдущему году",процент,4.0,6.0,0.1,2.0,50.0,"I(тицп)=(ОМi+МКi+КПКi+КППКi)/(ОМп+МКп+КПКп+КППКп) х 100%, 
где:
ОМi - количество разработанных образовательных модулей, проведенных в i-ом отчетном периоде, единица;
МКi - количество разработанных мастер-классов, проведенных в i-ом отчетном периоде, единица;
КПКi - количество разработанных курсов повышения квалификации, проведенных в i-ом отчетном периоде, единица;
КППКi - количество разработанных курсов профессиональной переподготовки кадров, проведенных в i-ом отчетном периоде, единица;
ОМп - количество разработанных образовательных модулей в предыдущем отчетном периоде, единица;
МКп - количество разработанных мастер-классов в предыдущем отчетном периоде, единица;
КПКп - количество разработанных курсов повышения квалификации в предыдущем отчетном периоде, единица;
КППКп - количество разработанных курсов профессиональной переподготовки кадров в предыдущем отчетном периоде, единица",,11.0,9.626352718795768,1.0,23.0,4,-0.5194075207983327,-45.45454545454545
gmp,appendix_f1,1,,0,Количество разработанных образовательных модулей в отчетном году,единиц,3.0,3.0,,0.0,0.0,,https://cloud.ippolitovka.ru/s/2fc7pQZQQPdHq5N,3.8,3.7013511046643495,0.0,10.0,5,-0.21613729078331964,-21.052631578947363
gmp,appendix_f1,2,,0,Количество разработанных мастер-классов в отчетном году,единиц,0.0,1.0,,1.0,,,https://cloud.ippolitovka.ru/s/f63n7F8oW7DL2is,5.8,7.52994023880668,1.0,19.0,5,-0.6374552583116766,-82.75862068965517
gmp,appendix_f1,3,,0,Количество разработанных курсов повышения квалификации в отчетном году,единиц,1.0,1.0,,0.0,0.0,,https://cloud.ippolitovka.ru/s/cynDtotZWeG68mS,0.5,0.5773502691896257,0.0,1.0,4,0.8660254037844387,100.0
gmp,appendix_f1,4,,0,Количество разработанных курсов профессиональной переподготовки кадров в отчетном году,единиц,0.0,1.0,,1.0,,,https://cloud.ippolitovka.ru/s/5gyNtfLz6CzN4AR,0.25,0.5,0.0,1.0,4,1.5,300.0
gmp,form2,1,,0,Участие в федеральных и международных мероприятиях с целью презентации услуг и продвижения деятельности центра,единиц,,5.0,,,,не требуется,https://cloud.ippolitovka.ru/s/MmP5S4GPZyC5BCn,4.4,3.9749213828703582,1.0,11.0,5,0.15094638162798818,13.636363636363628
gmp,form2,2,,0,"Количество публикаций в средствах массовой информации и сети Интернет, в том числе научных изданиях",единиц,,43.0,,,,не требуется,https://cloud.ippolitovka.ru/s/iGmWy4WCadrX5L3,26.2,20.24104740372889,4.0,47.0,5,0.8299965740362347,64.12213740458016
gmp,form2,3,,0,"Количество резидентов, которые создали на базе центра прототипы/ творческие продукты (проекты)",единиц,,55.0,,,,не требуется,https://cloud.ippolitovka.ru/s/GMRgjenwtXL5ZYE,118.4,146.3806681225359,0.0,356.0,5,-0.43311730171177787,-53.547297297297305
gmp,form2,3.1,3,1,"Количество человек, прошедших обучение в рамках образовательных модулей",человек,,11.0,,,,не требуется,https://cloud.ippolitovka.ru/s/2fc7pQZQQPdHq5N,48.8,57.115672104948565,0.0,117.0,5,-0.6618148505815266,-77.45901639344262
gmp,form2,3.2,3,1,"Количество человек, прошедших обучение в рамках мастер-классов",человек,,5.0,,,,не требуется,https://cloud.ippolitovka.ru/s/f63n7F8oW7DL2is,103.8,172.4520223134539,0.0,409.0,5,-0.5729129683409464,-95.18304431599229
gmp,form2,3.3,3,1,"Количество человек, прошедших обучение в рамках курсов повышения квалификации",человек,,1.0,,,,не требуется,https://cloud.ippolitovka.ru/s/cynDtotZWeG68mS,0.2,0.4472135954999579,0.0,1.0,5,1.788854381999832,400.0
gmp,form2,3.4,3,1,"Количество человек, прошедших обучение в рамках курсов профессиональной переподготовки кадров",человек,,0.0,,,,не требуется,nan,0.0,0.0,0.0,0.0,5,0.0,
gmp,form2,3.5,3,1,"Количество резидентов (физических и юридических лиц), которые создали на базе центра прототипы/ творческие продукты (проекты) в рамках оказания  дополнительных услуг",единиц,,38.0,,,,не требуется,https://cloud.ippolitovka.ru/s/sPr46iTeHGXtAyy,11.5,17.935068069752806,0.0,38.0,4,1.477552239943366,230.43478260869566
gmp,form2,4,,0,Количество созданных прототипов/ творческих продуктов (проектов) по итогам оказания услуг,единиц,,71.0,,,,"Кс=(ПРом+ПРмк+ПРкпк+ПРппк+ПР), где:
Кс - количество созданных прототипов/творческих продуктов (проектов) по итогам оказания услуг;
ПРом - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках образовательных модулей;                              ПРмк - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках мастер-классов;
ПРкпк - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов повышения квалификации;
ПРппк - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках профессиональной переподготовки кадров;                                                                                                                                                         ПР - количество созданых попрототипов/творческих продуктов (проектов) по итогам оказания дополнительных услуг, в том числе на основе собстввенных разработок и/или совместных разработок со сторонними заказчиками",nan,31.75,29.859392715414245,0.0,71.0,4,1.3144942488980382,123.62204724409449
gmp,form2,4.1,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках образовательных модулей,единиц,,4.0,,,,не требуется,https://cloud.ippolitovka.ru/s/2fc7pQZQQPdHq5N,10.4,12.177848742696717,0.0,26.0,5,-0.5255443826922386,-61.53846153846154
gmp,form2,4.2,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках мастер-классов,единиц,,1.0,,,,не требуется,https://cloud.ippolitovka.ru/s/f63n7F8oW7DL2is,14.4,31.64332473050201,0.0,71.0,5,-0.42347004033628977,-93.05555555555556
gmp,form2,4.3,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов повышения квалификации,единиц,,0.0,,,,не требуется,nan,0.0,0.0,0.0,0.0,5,0.0,
gmp,form2,4.4,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов профессиональной переподготовки кадров,единиц,,0.0,,,,не требуется,nan,0.0,0.0,0.0,0.0,4,0.0,
gmp,form2,4.5,4,1,"Количество созданых попрототипов/творческих продуктов (проектов) по итогам оказания дополнительных услуг, в том числе на основе собстввенных разработок и/или совместных разработок со сторонними заказчиками",единиц,,66.0,,,,не требуется,https://cloud.ippolitovka.ru/s/sPr46iTeHGXtAyy,18.75,31.784430150625635,0.0,66.0,4,1.4865769112764775,252.0
gmp,form2,5,,0,Количество зарегистрированных  патентов и авторских прав на результаты творческой деятельности,единиц,,0.0,,,,"КЗ=ПА+АП, где:
КЗ- количество зарегистрированных  патентов и авторских прав на результаты творческой деятельности;
ПА- количество зарегистрированных  патентов на результаты творческой деятельности;
АП- количество зарегистрированных  авторских прав на результаты творческой деятельности","Показатель ВУЗа, учитывается в мониторинге ""Наука - 2""",0.0,0.0,0.0,0.0,5,0.0,
gmp,form2,5.1,5,1,Количество зарегистрированных  авторских прав на результаты творческой деятельности,единиц,,0.0,,,,не требуется,nan,0.0,0.0,0.0,0.0,5,0.0,
gmp,form2,5.2,5,1,Количество зарегистрированных  патентов на результаты творческой деятельности,единиц,,0.0,,,,не требуется,nan,0.0,0.0,0.0,0.0,5,0.0,
gmp,form2,6,,0,Объем оказанных услуг,рублей,,936500.0,,,,"ОУ=Они+Оод+Оив, где:
ОУ- объем оказанных услуг;
Они- объем оказанных услуг по итогам научно-инновационной деятельности;
Оод- объем оказанных услуг по итогам образовательной деятельности;
Оив- объем оказанных услуг по итогам иных видов  деятельности","Показатель ВУЗа, учитывается в мониторинге ""Наука - 2""",1172300.0,1426044.0228127602,0.0,3550500.0,5,-0.16535253907162203,-20.114305211976458
gmp,form2,6.1,6,1,Объем оказанных услуг по итогам научно-инновационной деятельности (количество патентов и зарегистрированных авторских прав),рублей,,0.0,,,,не требуется,nan,0.0,0.0,0.0,0.0,5,0.0,
gmp,form2,6.2,6,1,Объем оказанных услуг по итогам образовательной деятельности,рублей,,97500.0,,,,не требуется,https://cloud.ippolitovka.ru/s/m8yHHBZ3BzDjeHK,842340.0,1351966.3542411106,0.0,3200500.0,5,-0.5509308701828571,-88.42510150295605
gmp,form2,6.3,6,1,Объем оказанных услуг по итогам иных видов деятельности (дополнительные услуги),рублей,,839000.0,,,,не требуется,https://cloud.ippolitovka.ru/s/sPr46iTeHGXtAyy,329960.0,351564.2302624088,0.0,839000.0,5,1.4479288738221483,154.2732452418475
teatrium,form1,1,,0,"Темп роста числа мероприятий, проведенных творческими инкубаторами и центрами прототипирования по отношению к предыдущему году",процент,0.0,1.0,0.1,1.0,,"I(тицп)=(ОМi+МКi+КПКi+КППКi)/(ОМп+МКп+КПКп+КППКп) х 100%, 
где:
ОМi - количество разработанных образовательных модулей, проведенных в i-ом отчетном периоде, единица;
МКi - количество разработанных мастер-классов, проведенных в i-ом отчетном периоде, единица;
КПКi - количество разработанных курсов повышения квалификации, проведенных в i-ом отчетном периоде, единица;
КППКi - количество разработанных курсов профессиональной переподготовки кадров, проведенных в i-ом отчетном периоде, единица;
ОМп - количество разработанных образовательных модулей в предыдущем отчетном периоде, единица;
МКп - количество разработанных мастер-классов в предыдущем отчетном периоде, единица;
КПКп - количество разработанных курсов повышения квалификации в предыдущем отчетном периоде, единица;
КППКп - количество разработанных курсов профессиональной переподготовки кадров в предыдущем отчетном периоде, единица",,11.0,9.626352718795768,1.0,23.0,4,-1.0388150415966655,-90.9090909090909
teatrium,appendix_f1,1,,0,Количество разработанных образовательных модулей в отчетном году,единиц,0.0,0.0,,0.0,,,"Копии локальных актов ВУЗа, подтверждающих количество разработанных образовательных модулей в отчетном году, РПД",3.8,3.7013511046643495,0.0,10.0,5,-1.0266521312207684,-100.0
teatrium,appendix_f1,2,,0,Количество разработанных мастер-классов в отчетном году,единиц,0.0,1.0,,1.0,,,"Копии локальных актов ВУЗа, подтверждающих количество разработанных мастер-классов в отчетном году
Нужна ссылка на документ",5.8,7.52994023880668,1.0,19.0,5,-0.6374552583116766,-82.75862068965517
teatrium,appendix_f1,3,,0,Количество разработанных курсов повышения квалификации в отчетном году,единиц,0.0,0.0,,0.0,,,"Копии локальных актов ВУЗа, подтверждающих количество разработанных курсов повышения квалификации в отчетном году, программы повышения квалификации",0.5,0.5773502691896257,0.0,1.0,4,-0.8660254037844387,-100.0
teatrium,appendix_f1,4,,0,Количество разработанных курсов профессиональной переподготовки кадров в отчетном году,единиц,0.0,0.0,,0.0,,,"Копии локальных актов ВУЗа, подтверждающих количество разработанных курсов профессиональной переподготовки кадров в отчетном году, программы профессиональной переподготовки",0.25,0.5,0.0,1.0,4,-0.5,-100.0
teatrium,form2,1,,0,Участие в федеральных и международных мероприятиях с целью презентации услуг и продвижения деятельности центра,единиц,,1.0,,,,не требуется,https://rutube.ru/video/4d6aa0703b1c4b7e19b7eeb54be59d11/?r=plemwd,4.4,3.9749213828703582,1.0,11.0,5,-0.855362829225267,-77.27272727272727
teatrium,form2,2,,0,"Количество публикаций в средствах массовой информации и сети Интернет, в том числе научных изданиях",единиц,,6.0,,,,не требуется,https://docs.google.com/spreadsheets/d/1cwFCEwDNdQ3rZoQj76kAni6ei9blarDGFLQiRwrfPSU/edit?gid=0#gid=0,26.2,20.24104740372889,4.0,47.0,5,-0.9979720711626154,-77.09923664122137
teatrium,form2,3,,0,"Количество резидентов, которые создали на базе центра прототипы/ творческие продукты (проекты)",единиц,,0.0,,,,не требуется,Ссылки на фото-  и видеоматериалы,118.4,146.3806681225359,0.0,356.0,5,-0.8088499766983359,-100.0
teatrium,form2,3.1,3,1,"Количество человек, прошедших обучение в рамках образовательных модулей",человек,,0.0,,,,не требуется,"Копии локальных актов ВУЗа, подтверждающих количество человек, прошедших обучение в рамках образовательных модулей",48.8,57.115672104948565,0.0,117.0,5,-0.8544064737666268,-100.0
teatrium,form2,3.2,3,1,"Количество человек, прошедших обучение в рамках мастер-классов",человек,,50.0,,,,не требуется,Сюда приложите ссылку на фото,103.8,172.4520223134539,0.0,409.0,5,-0.31197082689011046,-51.83044315992292
teatrium,form2,3.3,3,1,"Количество человек, прошедших обучение в рамках курсов повышения квалификации",человек,,0.0,,,,не требуется,"Копии локальных актов ВУЗа, подтверждающих количество человек, прошедших обучение в рамках курсов повышения квалификации.Отчет ФИС ФРДО (показатель ВУЗа, учитывается в мониторинге ""1-ПК"")",0.2,0.4472135954999579,0.0,1.0,5,-0.447213595499958,-100.0
teatrium,form2,3.4,3,1,"Количество человек, прошедших обучение в рамках курсов профессиональной переподготовки кадров",человек,,0.0,,,,не требуется,"Копии локальных актов ВУЗа, подтверждающих количество человек, прошедших обучение в рамках курсов профессиональной переподготовки кадров. Отчет ФИС ФРДО  (показатель ВУЗа, учитывается в мониторинге ""1-ПК"")",0.0,0.0,0.0,0.0,5,0.0,
teatrium,form2,3.5,3,1,"Количество резидентов (физических и юридических лиц), которые создали на базе центра прототипы/ творческие продукты (проекты) в рамках оказания  дополнительных услуг",единиц,,1.0,,,,не требуется,https://disk.360.yandex.ru/i/AhQxnpn3l7mJDw,11.5,17.935068069752806,0.0,38.0,4,-0.5854452271473715,-91.30434782608695
teatrium,form2,4,,0,Количество созданных прототипов/ творческих продуктов (проектов) по итогам оказания услуг,единиц,,0.0,,,,"Кс=(ПРом+ПРмк+ПРкпк+ПРппк+ПР), где:
Кс - количество созданных прототипов/творческих продуктов (проектов) по итогам оказания услуг;
ПРом - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках образовательных модулей;                              ПРмк - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках мастер-классов;
ПРкпк - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов повышения квалификации;
ПРппк - количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках профессиональной переподготовки кадров;                                                                                                                                                         ПР - количество созданых попрототипов/творческих продуктов (проектов) по итогам оказания дополнительных услуг, в том числе на основе собстввенных разработок и/или совместных разработок со сторонними заказчиками",nan,31.75,29.859392715414245,0.0,71.0,4,-1.063317003885674,-100.0
teatrium,form2,4.1,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках образовательных модулей,единиц,,0.0,,,,не требуется,"Копии локальных актов ВУЗа, подтверждающих количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках образовательных модулей",10.4,12.177848742696717,0.0,26.0,5,-0.8540096218748877,-100.0
teatrium,form2,4.2,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках мастер-классов,единиц,,0.0,,,,не требуется,"Копии журнала регистрации участников мастер-классов  с указанием созданных прототипов/творческих продуктов (проектов)(показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",14.4,31.64332473050201,0.0,71.0,5,-0.4550722821524308,-100.0
teatrium,form2,4.3,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов повышения квалификации,единиц,,0.0,,,,не требуется,"Копии локальных актов ВУЗа, подтверждающих количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов повышения квалификации (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",0.0,0.0,0.0,0.0,5,0.0,
teatrium,form2,4.4,4,1,Количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов профессиональной переподготовки кадров,единиц,,0.0,,,,не требуется,"Копии локальных актов ВУЗа, подтверждающих количество созданных прототипов/творческих продуктов (проектов) по итогам прохождения обучения в рамках курсов профессиональной переподготовки кадров (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",0.0,0.0,0.0,0.0,4,0.0,
teatrium,form2,4.5,4,1,"Количество созданых попрототипов/творческих продуктов (проектов) по итогам оказания дополнительных услуг, в том числе на основе собстввенных разработок и/или совместных разработок со сторонними заказчиками",единиц,,0.0,,,,не требуется,"Копии договоров об оказании дополнительных услуг по созданию попрототипов/ творческих продуктов (проектов) в соответствии с уставной деятельностью ВУЗа (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",18.75,31.784430150625635,0.0,66.0,4,-0.5899114727287609,-100.0
teatrium,form2,5,,0,Количество зарегистрированных  патентов и авторских прав на результаты творческой деятельности,единиц,,0.0,,,,"КЗ=ПА+АП, где:
КЗ- количество зарегистрированных  патентов и авторских прав на результаты творческой деятельности;
ПА- количество зарегистрированных  патентов на результаты творческой деятельности;
АП- количество зарегистрированных  авторских прав на результаты творческой деятельности","Показатель ВУЗа, учитывается в мониторинге ""Наука - 2""",0.0,0.0,0.0,0.0,5,0.0,
teatrium,form2,5.1,5,1,Количество зарегистрированных  авторских прав на результаты творческой деятельности,единиц,,0.0,,,,не требуется,"Копии сертификатов или иных документов, подтверждающих количество зарегистрированных авторских прав (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",0.0,0.0,0.0,0.0,5,0.0,
teatrium,form2,5.2,5,1,Количество зарегистрированных  патентов на результаты творческой деятельности,единиц,,0.0,,,,не требуется,"Копии сертификатов или иных документов, подтверждающих количество зарегистрированных патентов",0.0,0.0,0.0,0.0,5,0.0,
teatrium,form2,6,,0,Объем оказанных услуг,рублей,,0.0,,,,"ОУ=Они+Оод+Оив, где:
ОУ- объем оказанных услуг;
Они- объем оказанных услуг по итогам научно-инновационной деятельности;
Оод- объем оказанных услуг по итогам образовательной деятельности;
Оив- объем оказанных услуг по итогам иных видов  деятельности","Показатель ВУЗа, учитывается в мониторинге ""Наука - 2""",1172300.0,1426044.0228127602,0.0,3550500.0,5,-0.8220643831792304,-100.0
teatrium,form2,6.1,6,1,Объем оказанных услуг по итогам научно-инновационной деятельности (количество патентов и зарегистрированных авторских прав),рублей,,0.0,,,,не требуется,"Копии платежных или иных финансовых документов, договоров и актов оказанных услуг, подтверждающих значение показателя (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",0.0,0.0,0.0,0.0,5,0.0,
teatrium,form2,6.2,6,1,Объем оказанных услуг по итогам образовательной деятельности,рублей,,0.0,,,,не требуется,"Копии платежных или иных финансовых документов, договоров и актов оказанных услуг, подтверждающих значение показателя (показатель ВУЗа, учитывается в мониторинге ""Наука - 2"")",842340.0,1351966.3542411106,0.0,3200500.0,5,-0.6230480495003329,-100.0
teatrium,form2,6.3,6,1,Объем оказанных услуг по итогам иных видов деятельности (дополнительные услуги),рублей,,0.0,,,,не требуется,"Копии платежных или иных финансовых документов, договоров и актов оказанных услуг, подтверждающих значение показателя",329960.0,351564.2302624088,0.0,839000.0,5,-0.9385482696965977,-100.0
